,file_name,label
41,train_data/ab57b4840461487591c5c8f8769567e6.jpg,0
42,train_data/4719f4c5ea464e3da82993ae9a0e280d.jpg,1
43,train_data/0c65a469c285498e9da3b7ac6df9f83c.jpg,0
44,train_data/d2fafb24a46d42738a7208e33b17b8a6.jpg,1
45,train_data/a7a1b223bdfc4ae2adb35b34ea84be98.jpg,0
46,train_data/c52ab42ba0f64a78a30aabac6c97e514.jpg,1
47,train_data/9eb06d268a2d4031917ada5bb49bde22.jpg,0
48,train_data/399d445c49d04ea88e06590c794425a3.jpg,1
49,train_data/b88909d9d4354f00a980410051cbd144.jpg,0
50,train_data/1b838f84e0e1443fb92e4187793f2bd3.jpg,1
51,train_data/78e2a36be4264abbac8129690125b23b.jpg,0
52,train_data/e4a434beb3244a47aa0ffa8cfc84888d.jpg,1
53,train_data/ee1db43f48204b94a66579d6726dcd7b.jpg,0
54,train_data/16bfac23537b4552845604e7665c7a3f.jpg,1
55,train_data/fae8df26a20f4997a23abe340a35a6ef.jpg,0
56,train_data/fb5700dc0568488dadb34415cd32f27e.jpg,1
57,train_data/87bde13422144780bf12dff1aac49788.jpg,0
58,train_data/abc69a9e3a834c82a777a2207f1d8bc8.jpg,1
59,train_data/fe84a0f26e81491a8561e8ec4c21404c.jpg,0
60,train_data/4ffad390a30b460e9a281df22ad2f71e.jpg,1
61,train_data/593c0ecaa5eb479ab72635ed3470e9bf.jpg,0
62,train_data/187c3a952bae46a293824bd38a594356.jpg,1
63,train_data/4b7c8528c9de4f7a82ef6d1cba50a96f.jpg,0
64,train_data/81b113e207f848489ebbbe53ddeceb3c.jpg,1
65,train_data/d14d612d69314b1d8962d7f9db9d1edf.jpg,0
66,train_data/122ec76d8123470b9389b8c0422432af.jpg,1
67,train_data/48e8b84930cc4203b79633b21d96391e.jpg,0
68,train_data/8bea4d620f574219a1f59634039490ac.jpg,1
69,train_data/8a40ab543d974b7f976b769678f5fc9b.jpg,0
70,train_data/a6a5c6f38fb54650999c1bafd6faa6ee.jpg,1
71,train_data/cbde416decb448258c152c553b82dd74.jpg,0
72,train_data/10fb5b10fce04cd4b91ea106da66277c.jpg,1
73,train_data/e7580cdf371f42ada072c7651967ccfb.jpg,0
74,train_data/4776adc574a1439f9623ade3b3c168c5.jpg,1
75,train_data/6aeb8c04e3094648a8f80ee1d62e587c.jpg,0
76,train_data/28b939c6c1b745a491a197b5d751bdb6.jpg,1
77,train_data/d4d7bf95451444fa9320ce9025358ccc.jpg,0
78,train_data/2c6a13224ac543a2ae05a57508446a16.jpg,1
79,train_data/9ab27ebe70e34ea3bd885f7debd010bc.jpg,0
80,train_data/e3556c1820be43338907edc356911a54.jpg,1
81,train_data/da86e2b864a34647baf80f1f6789cc01.jpg,0
82,train_data/9bc45f607c1b493c8c0e3f4deafd4c6c.jpg,1
83,train_data/b75c7c639933454ba7697fc361bac393.jpg,0
84,train_data/5f446d1f61354e46982e2aaa0995e7c6.jpg,1
85,train_data/744167f551974a21bfeb172234565857.jpg,0
86,train_data/797d315c0fb349a49dee7893b96e4c01.jpg,1
87,train_data/72a3082bf64d45d58c2a59d7568b4f9c.jpg,0
88,train_data/052b35a453a1420b9cb11256ccb5c458.jpg,1
89,train_data/862cfe50421946e1940287457c410010.jpg,0
90,train_data/162e3016a6d54b278c360420a237de19.jpg,1
91,train_data/815cd991920148fdaabac6c1fdac0330.jpg,0
92,train_data/658805f0e90e4b558341f9afce1b8de4.jpg,1
93,train_data/02f63bf8a7ce48e2a78e53f557e0fe70.jpg,0
94,train_data/31b9ebfd85a24b079f5a446e2d3bfb5b.jpg,1
95,train_data/f58f719bc0cf4bd0b314281faf935fac.jpg,0
96,train_data/f9fb418bbec0414daf14ca1a620232f5.jpg,1
97,train_data/413f5ebbfd0441f59f5869c0b79b9910.jpg,0
98,train_data/58aac4d78a184ccdb2117ef4315260fe.jpg,1
99,train_data/9430aab4e74a4dd6bf2b8ee85e9d2039.jpg,0
100,train_data/0e08f3d172084602a15ec39705833084.jpg,1
101,train_data/038c677fc1d34964886764780cc530d2.jpg,0
102,train_data/10cf02b2f1af48378b6d02374b87ba4b.jpg,1
103,train_data/c51918420b5b4f7a86fdaea3bce15337.jpg,0
104,train_data/f9e6e379e2914c989961d47528236c64.jpg,1
105,train_data/658ed7fec3f245d3a7bc7444deec76f5.jpg,0
106,train_data/1213995aa8e44b02928caea9dc08e975.jpg,1
107,train_data/dea814be24d74f42b93f97e445145563.jpg,0
108,train_data/a800f49570cb4d50af59352b9b911d66.jpg,1
109,train_data/f53f19a1036d4b82b7ba68b7a961ba50.jpg,0
110,train_data/079415d92159476f8b0309f402c3f073.jpg,1
111,train_data/e3fc6bf9c37644fabcc1103be0f773c1.jpg,0
112,train_data/463c5d7391a248939fca0eea536fce34.jpg,1
113,train_data/d2783fee800b4db7a069cd9bc097b7e3.jpg,0
114,train_data/ac80f60e1bde49f5b3b224989f206efa.jpg,1
115,train_data/18ee6ef6ede340cfa104b90e6b3f723d.jpg,0
116,train_data/88e676eecc7140e694f9ab3fac39cae9.jpg,1
117,train_data/1319a5f19d0641278161b0a896bba18d.jpg,0
118,train_data/a0520427f8cc444eba6e4846512b1281.jpg,1
119,train_data/65458834ad794d79b11a53cb45c4a2b2.jpg,0
120,train_data/9a457c62bcbe456ba164518a77412c1a.jpg,1
121,train_data/4a9ae2d34cf04621b649813dc17eac05.jpg,0
122,train_data/c7da2052da16433ba12317590f1dad65.jpg,1
123,train_data/01e5b510cd914feba6a1e43f9408417d.jpg,0
124,train_data/4ce93b8efdee41c5a19d7478e63d0862.jpg,1
125,train_data/a8bf1471ba5e4e3e8fb52c1d218f0acd.jpg,0
126,train_data/056c50d0deb143fab54c59548d02ca9f.jpg,1
127,train_data/552f1c9656204da296c808bbaa969bf6.jpg,0
128,train_data/c620a5672fc94a65b1e120137acc8f2e.jpg,1
129,train_data/c7d8c8b9a6eb42d9bbab4e31e8cf59f4.jpg,0
130,train_data/d46c559b915b4208a270cd33a848aea6.jpg,1
131,train_data/d6256f83482a47c98ed73f1156410833.jpg,0
132,train_data/d54e75b54e8e42c5b5bc4a728da158cf.jpg,1
133,train_data/e515a00feeab4594a6c7d8ab46e87d3b.jpg,0
134,train_data/f2ab48f7aec74188917f556d99966d19.jpg,1
135,train_data/4a23395250454ec79d6cc587934f5652.jpg,0
136,train_data/1fc65786ddfa4a55bbcd44ea717c2154.jpg,1
137,train_data/d5c51250043b49e4ba0c4dcfe3e62ea2.jpg,0
138,train_data/3f296210999244b98509ff54714518b7.jpg,1
139,train_data/3119d7bfcb7546feaa870d820cbc4790.jpg,0
140,train_data/9f4dfdefb90c4c84bbfe26e5f45a9bfd.jpg,1
141,train_data/5e39a87e7bcf4672827ab13b65b94e90.jpg,0
142,train_data/ea3c9c0fca6f487ead9402a39c7c4d81.jpg,1
143,train_data/3d2db4de479b4c6596908bc37e1ae7fb.jpg,0
144,train_data/8840ad408f49448a9389d2f65c856d53.jpg,1
145,train_data/702104c0b5b948f4b8e89ecd79f5894f.jpg,0
146,train_data/1fc73e8bc69842668a27f23ed65b5024.jpg,1
147,train_data/dfaf72b00472434897b927a7e401f91a.jpg,0
148,train_data/672a8361175d4376a35c8c0704a2c155.jpg,1
149,train_data/d556bbe4bcfc4a17a47fe0c8950a318a.jpg,0
150,train_data/d889ffe8fe914d16adac077d2dfdeaa3.jpg,1
151,train_data/c6ff8e87a5ca4e5096ed9087bee1cac9.jpg,0
152,train_data/fb68d74f7ddf46d08c09bdf2d4851b35.jpg,1
153,train_data/2b73e169a6694594950c90b9a14674b4.jpg,0
154,train_data/0ff2d0acb8dd4ec0b61b5b3b1aae766a.jpg,1
155,train_data/650f7be1f0b1434cafd3676c4ea2ec8c.jpg,0
156,train_data/5d37b6bfe7d34ba48cdb9a20a3952e6b.jpg,1
157,train_data/4bfdbe05b565491db118175412936392.jpg,0
158,train_data/4ca0118c4e6d4fca879f9305b06bb934.jpg,1
159,train_data/8fe559068f6445358989239200259b0c.jpg,0
160,train_data/75e5b36ad7464dc0a050d19ab75fd973.jpg,1
161,train_data/ddd5b22a4409416dbe4a8229eaa760a5.jpg,0
162,train_data/6285e9ff4a2d46f5acbe35326869f7b8.jpg,1
163,train_data/c6cf8a1412164ffbacc4f9220e781864.jpg,0
164,train_data/6c41de6f9a474703b3500cd58a6c1a96.jpg,1
165,train_data/54e75dcc51d24e96988872db573c32a5.jpg,0
166,train_data/39132bcd929c40b99c0915421e330489.jpg,1
167,train_data/00a1c6c39f034eb689aa830470acbcb2.jpg,0
168,train_data/be13b004f3dc45d18cc8c073f5fa461d.jpg,1
169,train_data/97c48eeb3e1d4ee28e47886d869a5299.jpg,0
170,train_data/adb6b792b4d446e1814c74a5eff42d07.jpg,1
171,train_data/4a9996546a3640c5b337ff9f98cbde0a.jpg,0
172,train_data/3d6607861b544ec6866bcef81c65804f.jpg,1
173,train_data/90442cac5209414bbb92e898534f677c.jpg,0
174,train_data/8a126a12dc68424b8b20c72c9ef5db74.jpg,1
175,train_data/4d9274765ff14dca94b3bd7f9e257706.jpg,0
176,train_data/25d98a8633c34fd48e3f26e871d791af.jpg,1
177,train_data/dacfb8a6442c4509be9c00a956f6a1a6.jpg,0
178,train_data/2cae42eba4864c27b6c57590ce05b7b2.jpg,1
179,train_data/eddff4b4b11a43fba7ae68625752d226.jpg,0
180,train_data/48afd48949a546448fb338887c1a5d6c.jpg,1
181,train_data/5a88f7c74f024558b3846075762eb160.jpg,0
182,train_data/a46a580c07794c398e4011ae6bdb200a.jpg,1
183,train_data/d5a6f65fd3c44d598666f39c1f5d4526.jpg,0
184,train_data/ff6b1ab5320c4f1587a8bd110b16463b.jpg,1
185,train_data/cc2810bda2c340229292d05e9e3571ad.jpg,0
186,train_data/37743a8f04e1441db7ffcbb3c0ba9ede.jpg,1
187,train_data/d84f83cc54a141c0a03ac4f344da6753.jpg,0
188,train_data/b4231b9da8844b02a17e5effdc7b8182.jpg,1
189,train_data/c80cd36ed5d0406e9a665fb352720ff3.jpg,0
190,train_data/100ca897d18048eda8a69c49fa7ea9bf.jpg,1
191,train_data/3ed43c950f974758a793d1d8c2a70713.jpg,0
192,train_data/aa4989e67d1f4fff8c133672c3f0a93e.jpg,1
193,train_data/42ab6a6cab9847fba19c6ccfd33f71e5.jpg,0
194,train_data/572f8961e7664458abffec28a9206ea1.jpg,1
195,train_data/e64403979d084e34984fa07b41361937.jpg,0
196,train_data/55039a3a41074689b51845297ea0f8b5.jpg,1
197,train_data/e9536d9f389a4c15b737198acdf1d72c.jpg,0
198,train_data/ca52eb6039c84be0b31b507935be2d47.jpg,1
199,train_data/e904c74593c34d70ae631a9ad9aa7ba4.jpg,0
200,train_data/8d5afb656a9441aca68f186d6abd8555.jpg,1
201,train_data/996f5240cfb44fc8afa3daae06ae21d9.jpg,0
202,train_data/f330d3f6998f4c45beb3c63e50acbd64.jpg,1
203,train_data/8fc47bc4b7144160a9b20ea8cbf87e78.jpg,0
204,train_data/9064f320c8e94c96bf7693318639fa75.jpg,1
205,train_data/69118e6680a34c3cb08d9dc484d5de9e.jpg,0
206,train_data/e3405e327c8249d9b981ba5afeb950b6.jpg,1
207,train_data/ac25f092a83f47ac8529fe6bbbdaa2eb.jpg,0
208,train_data/a8e571f9a58446d4a78ca5cdefe1968e.jpg,1
209,train_data/bb3835e6043c4c6b8df48450f3c611fd.jpg,0
210,train_data/e5a66d2bb65c4f92be67f0eb93e3a846.jpg,1
211,train_data/89275abe83e24396b85b6777300aa12c.jpg,0
212,train_data/a2060c4ce0de42668a1df66af2f0feaf.jpg,1
213,train_data/b6495bfd94ea46cda7fed96a78884959.jpg,0
214,train_data/0d8de498978d4cc1918f1f246112dbd8.jpg,1
215,train_data/93b09cb5e53e45b89d00429b759f7048.jpg,0
216,train_data/5df7c67bf9674d019b4fb56b5f29276b.jpg,1
217,train_data/375c6695c7bd47d8bc15dd91c3302f43.jpg,0
218,train_data/c4c8317d57474db9be627f5e45cc241f.jpg,1
219,train_data/26ec27ea4a4e4b85859d3388e215c97d.jpg,0
220,train_data/efe9f8cbfa8641fbaa65e26556d2ce66.jpg,1
221,train_data/7e073e935df042dea6f2d8852b76217b.jpg,0
222,train_data/9610cbd8f276441fbf1f44c3934caf3c.jpg,1
223,train_data/fa36e5ba8e9b442c837fc84e7f343325.jpg,0
224,train_data/d1dcc9a14ba54dcf8bc5858fef841c36.jpg,1
225,train_data/71353952d377415aa421969f07537aee.jpg,0
226,train_data/8f9dfdcaa5e944b4a5348785a2ebe99b.jpg,1
227,train_data/e76e68d0adb841eda9dcf5e918f29cf9.jpg,0
228,train_data/c58afc058491482983741b161a311b88.jpg,1
229,train_data/00e785bd9bf84e6fbf85f76b69ccd09c.jpg,0
230,train_data/647bd2ebf0f749818fc1081e6d032c1d.jpg,1
231,train_data/cd8951e8952a45f49626b9106f279820.jpg,0
232,train_data/9780798c20c94d609dd10b531999da20.jpg,1
233,train_data/94495a680e104e72abf9c90922a3f4c3.jpg,0
234,train_data/fe2798ac71eb418db6a672ba5c3e511d.jpg,1
235,train_data/1a7af0691f3f4c8f849d6aa84e09d1fc.jpg,0
236,train_data/d9b86d51ed024720bab18c5c2b4deefe.jpg,1
237,train_data/6ef039fa8e1141b896a2727c18183705.jpg,0
238,train_data/28c3e006931c42e197c419430cf88d63.jpg,1
239,train_data/2e899be7a5d04b05a7b2ae5cd8f996f1.jpg,0
240,train_data/5d39bb26bb964a4ba19a6ab1a8314bd4.jpg,1
241,train_data/198431f639e247cd9e78a35d78d374ef.jpg,0
242,train_data/f95742714d134b50a5903e768cb3287d.jpg,1
243,train_data/62d727549a634fadbe9fe7d1bb9e7bed.jpg,0
244,train_data/ad85793e52004167acf2382d90d1de62.jpg,1
245,train_data/390563601dec46d59b947baea5c15dc6.jpg,0
246,train_data/b8a87fe02fea4d04bb9add24b449fdb0.jpg,1
247,train_data/22bbbce08b8c47f5a3343f003b1b0e29.jpg,0
248,train_data/33c7c53a3dca4fdd9c3df0061a170bf5.jpg,1
249,train_data/f0bb3165588748b282108914957fc9b4.jpg,0
250,train_data/a16ddb1db4084ecd8480e7b3c35f5f54.jpg,1
251,train_data/cd602aa04f12498db1a28cb17765fd74.jpg,0
252,train_data/ab4f751e88ba4621a5cd034a417ef12d.jpg,1
253,train_data/402fdff65e6b401dab0e8bd16c869d7e.jpg,0
254,train_data/b710b925950e40efa75b78f028c03f12.jpg,1
255,train_data/7c530e9b77c5481fa57e51ff28b7afbb.jpg,0
256,train_data/7abd152cb1d44e9ebf0c2648045a77bf.jpg,1
257,train_data/0ba807cce40c40cb86c7c7c07dc28b5c.jpg,0
258,train_data/510ef13d517a4d44ba5a239421f45ec2.jpg,1
259,train_data/f814fe31f662437283a80a6560041141.jpg,0
260,train_data/6717a9bdadc24d4c96e88ee24f2329ef.jpg,1
261,train_data/d8b49c1c9aae4a988d786672b7affaef.jpg,0
262,train_data/6b1e32ddf0494b038c623d2227437f36.jpg,1
263,train_data/428f12559cd44825b4cf739a76940a89.jpg,0
264,train_data/0161b0da1b0145f59a97266722723ed4.jpg,1
265,train_data/a11e6ce8c03e4347b16fa7412a27906b.jpg,0
266,train_data/984533c09628453bb3c19f4610a82f7f.jpg,1
267,train_data/d53a19abc87e42b78115e62fda9e9909.jpg,0
268,train_data/ee73d712820b4bed9ae84f7b5043e454.jpg,1
269,train_data/b5f38e0ec86844c0a3068cd13ea94080.jpg,0
270,train_data/d44c775e431243b2920044b16ae45a45.jpg,1
271,train_data/b9a54d88b1a74584bcbfc2f5b8281e75.jpg,0
272,train_data/fd4f15080fd44f91bcea226004c87525.jpg,1
273,train_data/4c79247e2e7c463fa4f14fc940f1664e.jpg,0
274,train_data/ecbcd023a14540ed836a70ff086c2c89.jpg,1
275,train_data/b819533507d5492f8795ccec67a9d40c.jpg,0
276,train_data/994035b0903b4c8e8f6d3af4d7e2f6ad.jpg,1
277,train_data/8adc7c389b9f42ddabc129f2963e1012.jpg,0
278,train_data/2c350fe54675458db09746b896486095.jpg,1
279,train_data/bffefd1629ab4e38a6b0c4095b870b6f.jpg,0
280,train_data/73ada4e2461049df8e0ac758fa678ce3.jpg,1
281,train_data/9cb257154f7540c599a81f86520bfc6c.jpg,0
282,train_data/310ff6629e3c44e4b90f82dc25871d80.jpg,1
283,train_data/c42dc13b36ae430cb52627a445ecd014.jpg,0
284,train_data/7ca2a0e8b05442e7b10fb8cf001bf834.jpg,1
285,train_data/a6ba5edb84684b87ba07e804ba99e737.jpg,0
286,train_data/101957296913490c95409b6ac6734405.jpg,1
287,train_data/8992456376f743a7aab0a4275ad630b1.jpg,0
288,train_data/7283059af12c4ff383cc4a13ac4fd046.jpg,1
289,train_data/d777ef1d711a49f6b5e7c124ea50d674.jpg,0
290,train_data/d9553d260c5e4704ac559c0ede477285.jpg,1
291,train_data/40cc0da64f6946af9b189de40a2dc307.jpg,0
292,train_data/beceeb7570e94b8796586447e9c8aed7.jpg,1
293,train_data/f8d8b3722c9849b599659c28a167ee12.jpg,0
294,train_data/223d7fa3c3bf46018a093113ef6e0802.jpg,1
295,train_data/f4af9426f0524ae18a31d953eea88d0b.jpg,0
296,train_data/7d4c647ac52747e7a31b5d2c748adcc7.jpg,1
297,train_data/4414200488414347933124425930d556.jpg,0
298,train_data/315b38834eb9442badd96079a6911e78.jpg,1
299,train_data/6f293888d3c94a67afbbc42488b61e95.jpg,0
300,train_data/269695ec7cea418ebdd9d6ab48917898.jpg,1
301,train_data/8dc74d26b8a74439ae2de41c67797506.jpg,0
302,train_data/baa221d6fd624c13a0a4ded4b57a5e71.jpg,1
303,train_data/3cf07426bc6c406da2163db68315c228.jpg,0
304,train_data/18eec65b2e6c4c568803d598117174c9.jpg,1
305,train_data/39aac604525145faa53b478a1a5de77c.jpg,0
306,train_data/f24f0b92f07048919050508aedbde55c.jpg,1
307,train_data/2bae8c0b899c432798810508bb4b637e.jpg,0
308,train_data/c98026afb9044618b9e6c4e004e50c96.jpg,1
309,train_data/ff320367c6f1461683734b7efdeecf2f.jpg,0
310,train_data/8e088bd79980472896ca9251eb5b34bd.jpg,1
311,train_data/e69331aa5b2a4cbea16b470d2f7aef6f.jpg,0
312,train_data/2bf4f2cf300f47a8a95e141b13c7e57a.jpg,1
313,train_data/37e66d1c34f447b9b234a65aa57a7e0c.jpg,0
314,train_data/9c77a979b2284c2bb875c05f8601264c.jpg,1
315,train_data/87ad8d3469604812ade168d2950b156c.jpg,0
316,train_data/5094d090812b48ecb030e0ef77fa95e6.jpg,1
317,train_data/147aa95fce6942f198dddd9e6feb1ee8.jpg,0
318,train_data/c04b6cc7a06f4aebb4faafd01318899a.jpg,1
319,train_data/3a8354d66b41426f831e9788a8c612c4.jpg,0
320,train_data/908ac0fe8086483786727c47b725f2d5.jpg,1
321,train_data/161b6a845ca74701977de49b8ea38e64.jpg,0
322,train_data/4b52ea2363094aefbedba68470588880.jpg,1
323,train_data/d5837004b4ff41d1824fdf685460af2a.jpg,0
324,train_data/ab5e78cb0be9456c85132d31e11f3078.jpg,1
325,train_data/8952870d1f08469fa2985808a55b5416.jpg,0
326,train_data/106a797a648e41f7891afcf89c132575.jpg,1
327,train_data/a6629ce2a68b4376b43c2b0066ac37ca.jpg,0
328,train_data/ab0a1876836243b2bfc0b79ced4eff50.jpg,1
329,train_data/badfa05574ed400bb65bd6fa2759a414.jpg,0
330,train_data/f63502b9f3cf47ada0430e924c563b2a.jpg,1
331,train_data/7307064b8e3c4722b35ee25215c48f68.jpg,0
332,train_data/67d1b9f1f71242249629c5a73814c343.jpg,1
333,train_data/66bb78c115254b8cbe437e77ae8a1f99.jpg,0
334,train_data/8b5f5e88731b4f278c20196de1f4d006.jpg,1
335,train_data/d4da89fca2ee4efa8329f03d22d0bd5b.jpg,0
336,train_data/71b7ce5f5f434039bc37d5d5e37bb041.jpg,1
337,train_data/f4d12269cdf74d0bbc8d56ae535e4fdd.jpg,0
338,train_data/a0a308de65644a9c894cb31e0b0c68d5.jpg,1
339,train_data/136539b4a93a4b88bdca729a0d9d2240.jpg,0
340,train_data/149718b7f4774c919ee64cde83c173b3.jpg,1
341,train_data/f1208acd82054497ba849c74a6a74b55.jpg,0
342,train_data/254b929788f647028bcecec1cc07d023.jpg,1
343,train_data/25eca5f2b27b4b1e9e033beb5788474f.jpg,0
344,train_data/25bf95eaaf9b4edfbbbdb4767f7f21be.jpg,1
345,train_data/b56c16dceaef441e8c66f893099470f1.jpg,0
346,train_data/f6240ef6520648d899a5960555037320.jpg,1
347,train_data/437af1a57e084aebb339a520d9339be9.jpg,0
348,train_data/bf4e705f937a499ea0f875f790430b16.jpg,1
349,train_data/8e1688df490a4af3944dcb6b5320824b.jpg,0
350,train_data/d6433aa20f9544b98bacb0152ccc4248.jpg,1
351,train_data/80fcbfbc030d4ec09347351cec1a2fd2.jpg,0
352,train_data/14ee9c102a584cc5ab736be46c061bd3.jpg,1
353,train_data/f763fd42a8a3451297f29a6b91f349de.jpg,0
354,train_data/91b4971889964bd4aa1bd03f34179640.jpg,1
355,train_data/44e364a3789a472b869bc5513d28e685.jpg,0
356,train_data/c45affef1c3d48a5ad0f97e106c19c52.jpg,1
357,train_data/9ec6fd612b9a4affa8add496d40f39aa.jpg,0
358,train_data/7637578553f84830bb251a6d3701a249.jpg,1
359,train_data/2c0a2c9fc970414e91cfac1c08ae1db2.jpg,0
360,train_data/e848348fde5d426eb43e9421f2588354.jpg,1
361,train_data/dc6a740340af48d49a398feb7691323f.jpg,0
362,train_data/1ce1826cdf944ba9a0dbad04c4c6441b.jpg,1
363,train_data/85c4894bb0404132ab9624ea9ddc86ba.jpg,0
364,train_data/4c787e1bb8a04e599786c2617752e97a.jpg,1
365,train_data/62067a203190414baead58510ede45e0.jpg,0
366,train_data/5a434aa55b4d4c1883673c96b11b1053.jpg,1
367,train_data/fca51a92c79340c882b0e6c8e4c3dc28.jpg,0
368,train_data/c240aecf20764f8396b64e6b89954fd1.jpg,1
369,train_data/fbf241cb3baa4b6c8ce0881baebd50e9.jpg,0
370,train_data/3133591437d44c068fbb52507ea47093.jpg,1
371,train_data/4a4287dd70724e438a3ee83c8aa5ac6c.jpg,0
372,train_data/02ab0d0b92d2401aadc992ab8ec7b8a5.jpg,1
373,train_data/71d589d4a93a4ae6890c343e01da477e.jpg,0
374,train_data/f9c539595ecd4c399ef26ae64ef0b7c4.jpg,1
375,train_data/bc5a6882ce00438eaa96c93e6485efce.jpg,0
376,train_data/0153866030ce47eab5a54682f96b333e.jpg,1
377,train_data/d1151016568641c3857945ea3ccec37d.jpg,0
378,train_data/50b2ec0ae1c143f7b28608a5451ac14b.jpg,1
379,train_data/ac6b0945c5f94276a1d03882b66e4dd6.jpg,0
380,train_data/ffd5c3b08ea148909c54b029644cb669.jpg,1
381,train_data/c5dbfba339a742f59433cbee88d84c33.jpg,0
382,train_data/758c3550ee034b8f9c56a45f2980c68d.jpg,1
383,train_data/02ea162101304e228238314ffe020553.jpg,0
384,train_data/efa3ce934dd24eab8af54ef581d786fc.jpg,1
385,train_data/67f8cea7a8a843aea2aa2a74eae1dde8.jpg,0
386,train_data/ed2c4361beaa4a82bf45e5cff377d31f.jpg,1
387,train_data/40d929d8b39e43d7b8b7bd07afc66fe1.jpg,0
388,train_data/90c844bba9764e5cad2dc8d5a109f0c7.jpg,1
389,train_data/0d9c127c5d4745dbb393d491be3b5b35.jpg,0
390,train_data/83d131be8061458abb94de4728ed3f65.jpg,1
391,train_data/b18f08667fe243eaad7aca6719aee326.jpg,0
392,train_data/03c810c87f684cab8c9eba8629eaa777.jpg,1
393,train_data/0a55e310748c4048b199220bdb9866c3.jpg,0
394,train_data/9189a4c1d23e45b69561bec5523d576e.jpg,1
395,train_data/f398b2a53e2a4b70b04e671eeaa397ba.jpg,0
396,train_data/473424d82ca64f44970da9ea47bfc212.jpg,1
397,train_data/6767f6935e15405592d7810e6fb44a91.jpg,0
398,train_data/342a49a7aecc4615a6b7d9aec39b0104.jpg,1
399,train_data/323a4a5674cf4c9ba601c796ec01d052.jpg,0
400,train_data/0d8a3e98adfd4bc497ce5bd5fca8f446.jpg,1
401,train_data/7a063d4da2bb466aa6ae67fd5bcb8243.jpg,0
402,train_data/0ba4d20cb68140ad9b8b17851d5952bd.jpg,1
403,train_data/779d694787ee473fa88f763da74ed06b.jpg,0
404,train_data/b4397773fc8e4418ba06a1b17fb7186b.jpg,1
405,train_data/463949ffc0d34a62be9ac228455b3d65.jpg,0
406,train_data/f6196e719a1a4be6b9968fc93e9e32a0.jpg,1
407,train_data/6b09efdd072b42eb910024f659a97ead.jpg,0
408,train_data/c52213dfabcb44aa98c39c7311fc6ce3.jpg,1
409,train_data/a18ea33a862d4a2fae9ae496762f6687.jpg,0
410,train_data/d2f15270b5044f0795e8b5435b559f72.jpg,1
411,train_data/29c0970eb68e4305adc62dee8a3ce26d.jpg,0
412,train_data/336ba2ce98b24f5bae1cd9ba09eea8d1.jpg,1
